# Tetrahedron method
       18.8097934796        0.1669992302
       19.0448228777        0.1678214533
       19.2798522759        0.1685895590
       19.5148816740        0.1684755882
       19.7499110721        0.1690060486
       19.9849404703        0.1696699336
       20.2199698684        0.1703757561
       20.4549992666        0.1708684213
       20.6900286647        0.1708508831
       20.9250580629        0.1709845040
       21.1600874610        0.1715293530
       21.3951168591        0.1722446293
       21.6301462573        0.1724461935
       21.8651756554        0.1722235659
       22.1002050536        0.1725495715
       22.3352344517        0.1730568311
       22.5702638499        0.1733700968
       22.8052932480        0.1735336535
       23.0403226461        0.1734251776
       23.2753520443        0.1732190376
       23.5103814424        0.1729174832
       23.7454108406        0.1722811740
       23.9804402387        0.1718668965
       24.2154696368        0.1822678502
       24.4504990350        0.1814936531
       24.6855284331        0.1777823542
       24.9205578313        0.1721347963
       25.1555872294        0.1467933232
       25.3906166276        0.1388527196
       25.6256460257        0.1331010437
       25.8606754238        0.1230064676
       26.0957048220        0.1227757734
       26.3307342201        0.1252875899
       26.5657636183        0.1248673451
       26.8007930164        0.1224512968
       27.0358224146        0.1309234728
       27.2708518127        0.1342538653
       27.5058812108        0.1355263661
       27.7409106090        0.1420307614
       27.9759400071        0.1596846042
       28.2109694053        0.1206252291
       28.4459988034        0.0987621322
       28.6810282016        0.0762226031
       28.9160575997        0.0626449449
       29.1510869978        0.0597881200
       29.3861163960        0.0628876612
       29.6211457941        0.0659599614
       29.8561751923        0.0688350961
       30.0912045904        0.0722002840
       30.3262339885        0.0765828899
       30.5612633867        0.0813173409
       30.7962927848        0.0863247415
       31.0313221830        0.0916064739
       31.2663515811        0.0977842224
       31.5013809793        0.1051546316
       31.7364103774        0.1145857951
       31.9714397755        0.1258382846
       32.2064691737        0.1400951072
       32.4414985718        0.1613882485
       32.6765279700        0.2089261724
       32.9115573681        0.2719930501
       33.1465867663        0.2972968910
       33.3816161644        0.2390968285
       33.6166455625        0.1572010699
       33.8516749607        0.0738131466
       34.0867043588        0.0490097651
       34.3217337570        0.0876716918
       34.5567631551        0.1496500432
       34.7917925533        0.1810305790
       35.0268219514        0.2234682774
       35.2618513495        0.2056988394
       35.4968807477        0.1679852925
       35.7319101458        0.1490713736
       35.9669395440        0.2200329608
       36.2019689421        0.3044216104
       36.4369983403        0.3432212954
       36.6720277384        0.3887912019
       36.9070571365        0.3775905368
       37.1420865347        0.4042923624
       37.3771159328        0.4551096461
       37.6121453310        0.5058048663
       37.8471747291        0.6300840936
       38.0822041272        0.6733195064
       38.3172335254        0.7529115088
       38.5522629235        0.8902024187
       38.7872923217        0.9040274139
       39.0223217198        0.6986127300
       39.2573511180        0.5878511127
       39.4923805161        0.5158017364
       39.7274099142        0.4580927881
       39.9624393124        0.4090652818
       40.1974687105        0.3712930158
       40.4324981087        0.3380732460
       40.6675275068        0.3135561623
       40.9025569050        0.2837181947
       41.1375863031        0.2636556691
       41.3726157012        0.2533736716
       41.6076450994        0.1252071248
       41.8426744975        0.0000000000
       42.0777038957        0.0000000000
       42.3127332938        0.0000000000
       42.5477626920        0.0000000000
       42.7827920901        0.0000000000
       43.0178214882        0.0000000000
       43.2528508864        0.0000000000
       43.4878802845        0.0000000000
       43.7229096827        0.0000000000
       43.9579390808        0.0000000000
       44.1929684789        0.0000000000
       44.4279978771        0.0000000000
       44.6630272752        0.0000000000
       44.8980566734        0.0000000000
       45.1330860715        0.0000000000
       45.3681154697        0.0000000000
       45.6031448678        0.0000000000
