LAMMPS data file via write_data, version 22 Jul 2025, timestep = 300, units = metal

108 atoms
1 atom types

0 10.845 xlo xhi
0 10.845 ylo yhi
0 10.845 zlo zhi

Masses

1 63.55

Atoms # atomic

1 1 10.699436613748285 10.796538908767563 10.719928853597546 -1 -1 -1
2 1 10.775978271667649 1.8557273823847587 1.783099213164549 -1 0 0
3 1 1.669757823874181 10.83055365691234 1.8192019368843175 0 -1 0
4 1 1.7177499054850707 1.6949341079958884 10.822847058701864 0 0 -1
5 1 10.799543033989764 0.00026841548892609073 3.7005228854059045 -1 0 0
8 1 1.807053685165889 1.827010788425055 3.6811234963753043 0 0 0
13 1 0.056467926326380924 3.565334029299126 10.804398625994363 0 0 -1
15 1 1.8769189323011357 3.638546066932296 1.7972341080183534 0 0 0
17 1 0.1678400128128256 3.6599872197489343 3.5781113026123457 0 0 0
37 1 3.549394352101976 10.808977473509515 10.811164353358192 0 -1 -1
38 1 3.580127477561758 1.83313580220257 1.779282063445168 0 0 0
41 1 3.603395093665182 0.005542295816906002 3.5755783443683504 0 0 0
49 1 3.5944658331723907 3.5254670853392143 0.019763542753329817 0 0 0
53 1 3.698963569246325 3.6019281892887562 3.5649640003300194 0 0 0
39 1 5.473290191288032 0.11622870856839296 1.7056621131373573 0 0 0
40 1 5.425575791896473 1.763156656562203 10.76612431558876 0 0 -1
44 1 5.393671585115239 1.6874205048365138 3.548850979933688 0 0 0
51 1 5.446039605299338 3.5301523799017955 1.8978952384084686 0 0 0
73 1 7.2840986045729395 0.06074878790225381 10.824494065114141 0 0 -1
74 1 7.246857487732445 1.8482763763803587 1.7254694565116202 0 0 0
77 1 7.0952116397471645 10.766440995782503 3.6052609119014827 0 -1 0
85 1 7.268272215173302 3.6806998667097974 10.842376346765056 0 0 -1
89 1 7.163509160108251 3.530891881602252 3.662704300490857 0 0 0
75 1 8.928546233018052 0.0606570600878183 1.8672911041658737 0 0 0
76 1 9.09057698099264 1.8349562426133124 10.742810065244791 0 0 -1
80 1 8.918924406279277 1.8699624710774567 3.643867192922526 0 0 0
87 1 9.032656218731995 3.613474486071998 1.901152668911541 0 0 0
14 1 10.819553650622991 5.567070352940988 1.8491352369106357 -1 0 0
16 1 1.880576298476654 5.418201103747282 10.832805022797702 0 0 -1
20 1 1.8085684552626606 5.495750825779575 3.660691702614932 0 0 0
25 1 10.791710671654746 7.367788800096421 0.03997957920007521 -1 0 0
27 1 1.8139268724984188 7.250361395071946 1.9225092804391826 0 0 0
29 1 10.810194498678037 7.239766619826219 3.605064778727915 -1 0 0
50 1 3.704117191848928 5.3619267410444715 1.924304123773735 0 0 0
61 1 3.6743286830767037 7.197088314896881 0.04510098701203692 0 0 0
65 1 3.7337540355560757 7.137277164141361 3.6210927470928933 0 0 0
52 1 5.389227102237281 5.324984491672068 0.16325551473111954 0 0 0
56 1 5.620158626203967 5.425950746999195 3.5493113572746364 0 0 0
63 1 5.4293057094277515 7.154327309241409 1.773558574572376 0 0 0
86 1 7.388382150031129 5.481913314706007 1.8366027586124118 0 0 0
97 1 7.277499923292962 7.240682492415365 0.10530396001780179 0 0 0
101 1 7.164294347814526 7.282273798157199 3.6169574969105294 0 0 0
88 1 9.094449422956716 5.4732260696642685 10.809388054649887 0 0 -1
92 1 8.978588654465256 5.380971946469887 3.6451669645838893 0 0 0
99 1 9.107261778880014 7.336555470472843 1.8967780281359294 0 0 0
26 1 0.0004399819567842424 9.187390727784289 1.926887057683896 0 0 0
28 1 1.786390451937375 9.108075652536172 0.01917481163109567 0 0 0
32 1 1.8312410274367215 8.933910972916944 3.6593505824487127 0 0 0
62 1 3.511842194440576 9.111623420680933 1.8249246134184018 0 0 0
64 1 5.432087761364242 9.081074561649002 0.08649537830840345 0 0 0
68 1 5.265996397782383 9.059653977947606 3.513238891468399 0 0 0
98 1 7.240684884992939 9.079627345533487 1.8278451654833505 0 0 0
100 1 8.96182618597014 9.076006373271953 10.819483609967055 0 0 -1
104 1 8.996245048145402 9.044000509538316 3.6806727930582785 0 0 0
6 1 10.820889617120564 1.7783479216133857 5.378992548481561 -1 0 0
7 1 1.9290247759936514 10.782788924849882 5.364184038570343 0 -1 0
9 1 10.770751146496885 10.745383312288865 7.186374468934412 -1 -1 0
12 1 1.8161182246633962 1.8631337112141007 6.949894269300487 0 0 0
19 1 1.9430124256346946 3.6258577894812762 5.42659227630794 0 0 0
21 1 0.046249953260171194 3.6735845715964897 7.077445795985962 0 0 0
42 1 3.766680956955306 1.7736431059106783 5.347344225083297 0 0 0
45 1 3.576069589638442 0.04043422950939325 7.232684605408833 0 0 0
57 1 3.704327025880052 3.5671929098085213 7.158292564812866 0 0 0
43 1 5.345420868463575 10.711563954742488 5.503622010566352 0 -1 0
48 1 5.4177648513445655 1.9096700209482935 7.370435774216864 0 0 0
55 1 5.420217681909905 3.6179385581435834 5.37310220506162 0 0 0
78 1 7.177343789684356 1.7618359161607775 5.499909761109296 0 0 0
81 1 7.215514989733764 0.08646824368613326 7.275490535734755 0 0 0
93 1 7.227887094949595 3.6768015850523734 7.111371266117196 0 0 0
79 1 8.999284530592611 10.76958602019366 5.447476624226614 0 -1 0
84 1 9.140325108363076 1.8364474465428895 7.244373010008659 0 0 0
91 1 9.087715835125014 3.5921999201545383 5.334490429230151 0 0 0
