# written by adit from ASE Phonons (q mesh 10x10x10, Gaussian width 0.5 THz). frequency [THz], DOS [1/THz]
       18.0444759466        0.1381887420
       18.1771760050        0.1342612399
       18.3098760634        0.1311142503
       18.4425761218        0.1292518417
       18.5752761802        0.1288947318
       18.7079762386        0.1299616851
       18.8406762970        0.1321360702
       18.9733763554        0.1349918370
       19.1060764138        0.1381313445
       19.2387764722        0.1412839956
       19.3714765306        0.1443332171
       19.5041765889        0.1472735536
       19.6368766473        0.1501333641
       19.7695767057        0.1529131350
       19.9022767641        0.1555751979
       20.0349768225        0.1580852624
       20.1676768809        0.1604710977
       20.3003769393        0.1628504312
       20.4330769977        0.1653962485
       20.5657770561        0.1682432860
       20.6984771145        0.1713752081
       20.8311771729        0.1745501977
       20.9638772312        0.1773147081
       21.0965772896        0.1791225837
       21.2292773480        0.1795310096
       21.3619774064        0.1784041064
       21.4946774648        0.1760386116
       21.6273775232        0.1731449887
       21.7600775816        0.1706679338
       21.8927776400        0.1694946004
       22.0254776984        0.1701511622
       22.1581777568        0.1726044530
       22.2908778152        0.1762530874
       22.4235778736        0.1801196916
       22.5562779319        0.1831727289
       22.6889779903        0.1846534859
       22.8216780487        0.1842892811
       22.9543781071        0.1823337740
       23.0870781655        0.1794534767
       23.2197782239        0.1765322860
       23.3524782823        0.1744707358
       23.4851783407        0.1740251956
       23.6178783991        0.1756959514
       23.7505784575        0.1796573239
       23.8832785159        0.1857297908
       24.0159785742        0.1934060280
       24.1486786326        0.2019409695
       24.2813786910        0.2104960604
       24.4140787494        0.2183021535
       24.5467788078        0.2247919228
       24.6794788662        0.2296615900
       24.8121789246        0.2328500316
       24.9448789830        0.2344574843
       25.0775790414        0.2346495134
       25.2102790998        0.2335922734
       25.3429791582        0.2314404175
       25.4756792165        0.2283615713
       25.6083792749        0.2245541336
       25.7410793333        0.2202190811
       25.8737793917        0.2154833180
       26.0064794501        0.2103186000
       26.1391795085        0.2045206283
       26.2718795669        0.1977861252
       26.4045796253        0.1898641076
       26.5372796837        0.1807029158
       26.6699797421        0.1705084350
       26.8026798005        0.1596800439
       26.9353798589        0.1486658185
       27.0680799172        0.1378257516
       27.2007799756        0.1273797495
       27.3334800340        0.1174569955
       27.4661800924        0.1081979969
       27.5988801508        0.0998326024
       27.7315802092        0.0926799003
       27.8642802676        0.0870689944
       27.9969803260        0.0832272446
       28.1296803844        0.0811973250
       28.2623804428        0.0808227949
       28.3950805012        0.0818021647
       28.5277805595        0.0837792760
       28.6604806179        0.0864290351
       28.7931806763        0.0895104297
       28.9258807347        0.0928796403
       29.0585807931        0.0964715162
       29.1912808515        0.1002629360
       29.3239809099        0.1042296917
       29.4566809683        0.1083049085
       29.5893810267        0.1123454180
       29.7220810851        0.1161144953
       29.8547811435        0.1192936449
       29.9874812018        0.1215371667
       30.1201812602        0.1225731964
       30.2528813186        0.1223309962
       30.3855813770        0.1210464267
       30.5182814354        0.1192864569
       30.6509814938        0.1178560856
       30.7836815522        0.1176031762
       30.9163816106        0.1191907624
       31.0490816690        0.1229281340
       31.1817817274        0.1287257918
       31.3144817858        0.1361804444
       31.4471818442        0.1447394595
       31.5798819025        0.1538689293
       31.7125819609        0.1631616634
       31.8452820193        0.1723558731
       31.9779820777        0.1812723330
       32.1106821361        0.1897062273
       32.2433821945        0.1973266632
       32.3760822529        0.2036387356
       32.5087823113        0.2080440091
       32.6414823697        0.2099944324
       32.7741824281        0.2091857715
       32.9068824865        0.2057057715
       33.0395825448        0.2000616168
